presc_no,plan_id,prod_id,presc_last_nm,presc_mid_nm,presc_first_nm,presc_street_addr,presc_city,presc_st,Zip,data_dt,week_bckt_1,week_bckt_2,week_bckt_3,week_bckt_4,week_bckt_5,week_bckt_6,week_bckt_7,week_bckt_8,week_bckt_9,week_bckt_10,week_bckt_11,week_bckt_12,week_bckt_13,week_bckt_14,week_bckt_15,week_bckt_16,week_bckt_17,week_bckt_18,week_bckt_19,week_bckt_20,week_bckt_21,week_bckt_22,week_bckt_23,week_bckt_24,week_bckt_25,week_bckt_26,week_bckt_27,week_bckt_28,week_bckt_29,week_bckt_30,week_bckt_31,week_bckt_32,week_bckt_33,week_bckt_34,week_bckt_35,week_bckt_36,week_bckt_37,week_bckt_38,week_bckt_39,week_bckt_40,week_bckt_41,week_bckt_42,week_bckt_43,week_bckt_44,week_bckt_45,week_bckt_46,week_bckt_47,week_bckt_48,week_bckt_49,week_bckt_50,week_bckt_51,week_bckt_52,week_bckt_53,week_bckt_54,week_bckt_55,week_bckt_56,week_bckt_57,week_bckt_58,week_bckt_59,week_bckt_60,week_bckt_61,week_bckt_62,week_bckt_63,week_bckt_64,week_bckt_65,week_bckt_66,week_bckt_67,week_bckt_68,week_bckt_69,week_bckt_70,week_bckt_71,week_bckt_72,week_bckt_73,week_bckt_74,week_bckt_75,week_bckt_76,week_bckt_77,week_bckt_78,week_bckt_79,week_bckt_80,week_bckt_81,week_bckt_82,week_bckt_83,week_bckt_84,week_bckt_85,week_bckt_86,week_bckt_87,week_bckt_88,week_bckt_89,week_bckt_90,week_bckt_91,week_bckt_92,week_bckt_93,week_bckt_94,week_bckt_95,week_bckt_96,week_bckt_97,week_bckt_98,week_bckt_99,week_bckt_100,week_bckt_101,week_bckt_102,week_bckt_103,week_bckt_104
PRESC298,PLAN2,PROD101,Maria,Tiffany,Murphy,9858 Duncan Meadows Suite 669,Bradleyland,Utah,61201,3/31/18,1,10,9,3,1,6,5,2,2,5,5,2,8,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2577,PLAN2,PROD101,Michael,Jonathan,Rogers,0659 Matthew Summit Suite 573,South Jesseberg,Michigan,41488,3/31/18,5,6,6,5,1,10,8,4,3,7,4,10,10,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0,0,0,0,0,0,0,0,0,0,0
PRESC299,PLAN2,PROD103,Andre, ,Green,85395 Cannon Mill Apt. 303,South Elizabethborough,Nevada,43856,3/31/18,5,3,8,5,2,9,4,7,6,4,6,10,8,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC299,PLAN3,PROD101,Andre, ,Green,85395 Cannon Mill Apt. 303,South Elizabethborough,Nevada,90518,3/31/18,2,5,4,10,6,10,8,2,10,9,6,10,1,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC299,PLAN2,PROD101,Andre, ,Green,85395 Cannon Mill Apt. 303,South Elizabethborough,Nevada,70137,3/31/18,3,2,5,9,1,6,6,6,8,1,3,4,7,10,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016,0,0,0,0,0,0,0
PRESC299,PLAN2,PROD103,Andre, ,Green,85395 Cannon Mill Apt. 303,South Elizabethborough,Nevada,21099,3/31/18,1,1,10,9,1,1,7,9,5,1,3,10,4,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.085,0,0,0,0,0,0,0
PRESC2578,PLAN2,PROD102,Caleb,Keith,Delacruz,299 Ellen Street,New Danielburgh,Mississippi,14138,3/31/18,9,8,10,6,7,10,6,7,6,10,4,9,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2579,PLAN3,PROD102,Scott,Sally,Johnson,5350 Danielle Ville,Yoderton,Michigan,52912,3/31/18,10,3,4,2,2,6,4,7,9,6,9,10,3,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,0,0,0,0,0,0,0,0,0,0
PRESC2580,PLAN3,PROD103,Nicholas,Catherine,Sutton,0723 Christopher Court Suite 895,Mollybury,Indiana,35617,3/31/18,2,3,2,5,8,4,7,9,6,8,7,7,10,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2581,PLAN3,PROD102,Shawn,Jacob,Cooper,380 Robert Inlet,West Laurie,Ohio,28590,3/31/18,9,5,2,5,6,8,9,5,8,5,2,8,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2581,PLAN1,PROD102,Shawn,Jacob,Cooper,380 Robert Inlet,West Laurie,Ohio,83820,3/31/18,2,5,8,8,1,10,1,1,2,5,9,4,1,2,3,4,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2581,PLAN3,PROD103,Shawn,Jacob,Cooper,380 Robert Inlet,West Laurie,Ohio,16330,3/31/18,2,9,6,9,1,5,9,10,8,1,1,5,3,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2582,PLAN2,PROD103,John,Angela,Fox,36816 Jennifer Field Suite 371,South Richardfort,Illinois,29413,3/31/18,5,7,10,3,4,7,9,2,6,9,6,3,7,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2583,PLAN2,PROD102,Michael, ,Rivera,3794 Grant Plains Suite 775,Rebeccaburgh,Kansas,25903,3/31/18,8,7,4,2,10,5,9,3,9,9,5,7,8,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC304,PLAN2,PROD102,David,Hannah,Byrd,7109 Veronica Heights,North Jasonburgh,Oregon,10395,3/31/18,4,4,2,3,1,6,7,4,10,3,8,5,8,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2584,PLAN1,PROD101,Tyler, ,Butler,927 Gonzales Rue Suite 135,Joelstad,Nebraska,90150,3/31/18,4,5,8,8,4,3,10,8,3,4,1,6,10,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062,0,0,0,0,0,0,0,0,0,0
PRESC307,PLAN2,PROD101,Kimberly,Scott,Erickson,915 Bruce Gateway,Erikashire,Montana,23091,3/31/18,5,2,1,8,6,8,10,3,4,4,2,5,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC307,PLAN1,PROD101,Kimberly,Scott,Erickson,915 Bruce Gateway,Erikashire,Montana,07345,3/31/18,6,1,1,3,3,2,9,7,8,6,2,5,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC309,PLAN2,PROD103,Linda,Whitney,Adkins,7312 Sara Summit,Solomonfort,Louisiana,82877,3/31/18,3,5,6,6,7,4,6,8,5,7,1,9,9,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC309,PLAN3,PROD102,Linda,Whitney,Adkins,7312 Sara Summit,Solomonfort,Louisiana,98510,3/31/18,5,6,10,4,1,9,3,9,8,8,4,4,9,4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC309,PLAN2,PROD102,Linda,Whitney,Adkins,7312 Sara Summit,Solomonfort,Louisiana,22999,3/31/18,2,6,2,3,5,8,10,6,4,4,1,8,1,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2585,PLAN1,PROD102,Erika,Alexandra,Reed,16969 Katherine Glen Apt. 504,South Gabriel,West Virginia,30343,3/31/18,4,10,5,10,7,9,9,10,4,2,9,1,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC311,PLAN2,PROD101,Debra,Sarah,Mendoza,221 Jones Mission Suite 074,South Pamela,Delaware,41624,3/31/18,5,10,6,8,6,10,1,2,7,8,6,9,6,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC311,PLAN2,PROD101,Debra,Sarah,Mendoza,221 Jones Mission Suite 074,South Pamela,Delaware,87197,3/31/18,6,9,1,5,7,2,10,10,4,4,6,5,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,0,1.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC311,PLAN2,PROD102,Debra,Sarah,Mendoza,221 Jones Mission Suite 074,South Pamela,Delaware,35909,3/31/18,4,10,4,7,2,5,6,1,2,2,6,1,1,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC311,PLAN1,PROD103,Debra,Sarah,Mendoza,221 Jones Mission Suite 074,South Pamela,Delaware,06341,3/31/18,7,8,2,1,8,2,5,6,5,9,7,1,7,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088,1.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2586,PLAN3,PROD103,Angela, ,Sosa,866 Mark Overpass,Port Lisachester,Michigan,19863,3/31/18,3,5,8,2,8,5,5,3,6,2,1,8,1,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2586,PLAN3,PROD102,Angela, ,Sosa,866 Mark Overpass,Port Lisachester,Michigan,55058,3/31/18,4,9,7,5,2,5,9,3,9,7,4,9,8,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2587,PLAN2,PROD102,Scott, ,Camacho,7457 Shelton Shore Suite 192,Joseburgh,Arkansas,61144,3/31/18,9,4,1,9,8,6,2,1,10,8,6,6,7,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2588,PLAN3,PROD102,Kylie,Amy,Hughes,7110 Michael Springs,West Elizabethport,Georgia,31751,3/31/18,2,7,7,4,6,1,1,5,8,7,5,8,6,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2588,PLAN3,PROD102,Kylie,Amy,Hughes,7110 Michael Springs,West Elizabethport,Georgia,47496,3/31/18,9,1,10,8,2,3,10,7,6,6,8,6,7,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2588,PLAN1,PROD101,Kylie,Amy,Hughes,7110 Michael Springs,West Elizabethport,Georgia,85789,3/31/18,7,4,8,8,4,4,3,4,10,4,2,10,10,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001,0,0,0,0,0,1.002,0,0,0,0,1.001,0,0,0,0,0,0,0,1.002,0,0,1.001,0,0,0,0,0,1.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2588,PLAN3,PROD101,Kylie,Amy,Hughes,7110 Michael Springs,West Elizabethport,Georgia,58265,3/31/18,1,6,5,2,4,2,3,2,9,9,7,5,5,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2589,PLAN3,PROD101,Brian,Bruce,Lewis,8680 Stone Turnpike Apt. 660,New Joel,North Carolina,47929,3/31/18,4,3,3,7,5,2,3,2,1,4,4,10,8,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2590,PLAN2,PROD102,Yesenia, ,Owens,50788 Shannon Rest,Lake Douglasfort,Alabama,08548,3/31/18,5,7,6,10,10,8,6,10,10,2,1,1,4,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2590,PLAN1,PROD102,Yesenia, ,Owens,50788 Shannon Rest,Lake Douglasfort,Alabama,40404,3/31/18,1,10,1,5,4,1,1,4,7,9,4,4,6,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2590,PLAN1,PROD102,Yesenia, ,Owens,50788 Shannon Rest,Lake Douglasfort,Alabama,02864,3/31/18,10,1,4,3,7,4,1,5,10,3,4,10,9,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC2590,PLAN3,PROD101,Yesenia, ,Owens,50788 Shannon Rest,Lake Douglasfort,Alabama,25448,3/31/18,3,8,6,4,5,5,6,9,9,6,5,8,4,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,0,0,0,0,1.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN2,PROD103,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,22122,3/31/18,10,7,7,6,10,4,1,4,4,3,1,2,7,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,0,1.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN2,PROD101,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,87638,3/31/18,1,3,10,5,2,4,2,3,5,8,7,7,10,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN3,PROD102,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,79025,3/31/18,2,7,4,9,4,8,4,2,3,1,2,7,6,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN1,PROD103,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,86875,3/31/18,4,1,9,5,2,9,4,10,7,8,2,3,10,5,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN2,PROD103,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,88441,3/31/18,2,4,8,4,6,1,9,6,5,8,10,6,4,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN3,PROD101,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,67285,3/31/18,6,10,9,5,3,5,9,10,1,3,1,9,6,10,5,4,0,0,0,0,0,0,0,0,0,1.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN2,PROD102,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,57088,3/31/18,7,6,1,7,7,3,8,6,3,4,2,5,8,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN1,PROD103,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,23207,3/31/18,10,5,2,10,8,10,9,10,9,1,3,4,7,7,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC319,PLAN2,PROD101,Joseph,Manuel,Nguyen,19586 Garcia Inlet,Vangfurt,New Mexico,36655,3/31/18,8,9,6,10,3,4,8,9,7,2,8,5,6,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
